Date,Store_ID,Product_ID,Units_Sold,Price,Discount,Revenue
2025-08-20,S7,P132,8,30.27,0.17,200.9928
2025-08-20,S7,P65,8,35.62,0.11,253.6144
2025-08-20,S8,P190,8,6.14,0.08,45.1904
2025-08-20,S8,P84,4,37.57,0.04,144.2688
2025-08-20,S8,P10,8,6.94,0.21,43.860800000000005
2025-08-20,S8,P180,8,5.18,0.05,39.367999999999995
2025-08-20,S8,P8,7,19.39,0.02,133.01540000000003
2025-08-20,S8,P177,3,11.14,0.23,25.733400000000003
2025-08-20,S8,P140,5,30.27,0.2,121.08
2025-08-20,S8,P91,4,36.34,0.21,114.83440000000002
2025-08-20,S8,P143,4,35.15,0.22,109.668
2025-08-20,S9,P40,2,12.82,0.23,19.742800000000003
2025-08-20,S9,P194,1,16.86,0.07,15.679799999999998
2025-08-20,S9,P95,9,36.74,0.21,261.2214
2025-08-20,S9,P67,8,17.35,0.06,130.472
2025-08-20,S9,P13,5,7.11,0.24,27.018000000000004
2025-08-20,S9,P176,8,34.27,0.25,205.62
2025-08-20,S9,P112,1,4.31,0.24,3.2756
2025-08-20,S10,P179,9,21.22,0.05,181.43099999999998
2025-08-20,S10,P50,4,4.54,0.09,16.5256
2025-08-20,S10,P20,5,7.14,0.08,32.843999999999994
2025-08-20,S10,P19,7,8.9,0.13,54.201
2025-08-20,S10,P63,2,4.72,0.13,8.2128
2025-08-20,S10,P18,2,6.53,0.11,11.6234
2025-08-20,S10,P198,6,33.51,0.02,197.0388
2025-08-20,S10,P56,6,26.68,0.0,160.07999999999998
2025-08-20,S10,P87,6,18.04,0.13,94.16879999999999
2025-08-20,S10,P7,2,25.6,0.2,40.96000000000001
2025-08-20,S10,P106,8,32.16,0.18,210.96959999999999
2025-08-20,S10,P110,1,19.13,0.04,18.3648
2025-08-20,S10,P41,2,5.33,0.24,8.1016
2025-08-21,S1,P35,2,15.4,0.03,29.876
2025-08-21,S1,P37,5,21.36,0.16,89.71199999999999
2025-08-21,S1,P41,8,29.28,0.08,215.50080000000003
2025-08-21,S1,P190,3,3.65,0.11,9.7455
2025-08-21,S1,P69,7,14.29,0.05,95.0285
2025-08-21,S1,P53,8,6.9,0.01,54.648
2025-08-21,S1,P195,6,27.82,0.18,136.87440000000004
2025-08-21,S1,P174,7,31.98,0.17,185.8038
2025-08-21,S1,P97,7,39.39,0.14,237.1278
2025-08-21,S1,P196,3,13.83,0.17,34.4367
2025-08-21,S2,P111,4,28.53,0.14,98.14320000000001
2025-08-21,S2,P70,4,32.39,0.18,106.23920000000001
2025-08-21,S2,P187,6,32.47,0.23,150.0114
2025-08-21,S2,P175,1,39.57,0.15,33.6345
2025-08-21,S2,P21,1,9.57,0.14,8.2302
2025-08-21,S3,P165,1,30.03,0.24,22.8228
2025-08-21,S3,P139,9,18.95,0.03,165.43349999999998
2025-08-21,S3,P182,3,7.79,0.03,22.6689
2025-08-21,S3,P131,6,33.32,0.01,197.9208
2025-08-21,S3,P35,9,16.43,0.05,140.4765
2025-08-21,S3,P76,9,22.22,0.17,165.9834
2025-08-21,S3,P158,8,28.48,0.08,209.61280000000002
2025-08-21,S3,P121,6,4.93,0.02,28.9884
2025-08-21,S3,P102,1,24.46,0.1,22.014000000000003
2025-08-21,S3,P108,5,17.8,0.05,84.55
2025-08-21,S3,P77,2,16.48,0.04,31.6416
2025-08-21,S4,P64,6,39.38,0.01,233.91720000000004
2025-08-21,S4,P4,3,29.52,0.07,82.3608
2025-08-21,S4,P65,2,14.65,0.15,24.905
2025-08-21,S4,P31,7,31.75,0.23,171.1325
2025-08-21,S4,P50,7,30.57,0.08,196.87080000000003
2025-08-21,S4,P43,9,38.38,0.18,283.24440000000004
2025-08-21,S4,P139,2,33.75,0.02,66.15
2025-08-21,S4,P189,9,29.62,0.14,229.25879999999998
2025-08-21,S4,P33,8,5.97,0.23,36.7752
2025-08-21,S5,P139,8,22.03,0.02,172.7152
2025-08-21,S5,P136,2,8.75,0.1,15.75
2025-08-21,S5,P5,6,31.94,0.17,159.0612
2025-08-21,S5,P16,3,8.51,0.09,23.232300000000002
2025-08-21,S5,P110,2,29.62,0.24,45.022400000000005
2025-08-21,S5,P1,6,6.24,0.12,32.947199999999995
2025-08-21,S5,P38,1,23.42,0.01,23.1858
2025-08-21,S5,P45,6,11.24,0.01,66.76559999999999
2025-08-21,S5,P5,5,7.91,0.09,35.9905
2025-08-21,S5,P168,5,36.44,0.02,178.55599999999998
2025-08-21,S6,P124,7,8.47,0.19,48.02490000000001
2025-08-21,S6,P162,6,22.67,0.09,123.77820000000001
2025-08-21,S6,P109,9,22.78,0.22,159.9156
2025-08-21,S6,P133,6,30.35,0.07,169.353
2025-08-21,S6,P50,1,15.01,0.03,14.5597
2025-08-21,S7,P62,9,31.07,0.08,257.25960000000003
2025-08-21,S7,P29,6,15.54,0.06,87.64559999999999
2025-08-21,S7,P109,1,30.27,0.22,23.6106
2025-08-21,S7,P96,2,6.86,0.17,11.3876
2025-08-21,S7,P117,3,16.46,0.11,43.9482
2025-08-21,S7,P27,1,38.52,0.19,31.201200000000004
2025-08-21,S7,P39,2,17.21,0.14,29.601200000000002
2025-08-21,S7,P45,8,20.32,0.2,130.048
2025-08-21,S7,P9,8,34.61,0.19,224.27280000000002
2025-08-21,S7,P171,6,12.86,0.07,71.7588
2025-08-21,S7,P26,3,31.57,0.23,72.92670000000001
2025-08-21,S7,P70,3,26.23,0.04,75.5424
2025-08-21,S8,P129,8,26.32,0.09,191.6096
2025-08-21,S8,P137,9,9.25,0.24,63.27
2025-08-21,S8,P25,9,5.18,0.14,40.093199999999996
2025-08-21,S8,P170,4,20.52,0.08,75.5136
2025-08-21,S8,P90,1,27.51,0.16,23.1084
2025-08-21,S8,P12,4,11.07,0.24,33.6528
2025-08-21,S8,P106,5,3.39,0.05,16.1025
2025-08-21,S8,P100,3,30.24,0.18,74.3904
2025-08-21,S8,P146,1,38.4,0.06,36.096
2025-08-21,S8,P16,6,25.32,0.09,138.24720000000002
2025-08-21,S8,P116,4,33.6,0.0,134.4
2025-08-21,S8,P70,3,9.05,0.02,26.607000000000003
2025-08-21,S8,P155,3,23.87,0.16,60.1524
2025-08-21,S9,P123,4,24.92,0.02,97.6864
2025-08-21,S9,P132,1,36.65,0.05,34.817499999999995
2025-08-21,S9,P118,6,10.8,0.19,52.488000000000014
2025-08-21,S9,P186,6,25.8,0.22,120.74400000000001
2025-08-21,S9,P140,3,25.14,0.09,68.6322
2025-08-21,S9,P145,9,15.47,0.2,111.38400000000001
2025-08-21,S9,P75,7,22.96,0.13,139.8264
2025-08-21,S9,P103,9,25.45,0.11,203.8545
2025-08-21,S10,P200,7,9.79,0.17,56.8799
2025-08-21,S10,P176,9,14.99,0.23,103.8807
2025-08-21,S10,P23,5,14.72,0.22,57.40800000000001
2025-08-21,S10,P34,6,4.04,0.15,20.604000000000003
2025-08-21,S10,P126,8,35.23,0.05,267.748
2025-08-21,S10,P23,8,27.47,0.12,193.3888
2025-08-21,S10,P186,4,32.81,0.15,111.554
2025-08-21,S10,P200,3,16.84,0.2,40.416
2025-08-21,S10,P82,9,7.02,0.09,57.49379999999999
2025-08-21,S10,P73,9,22.15,0.21,157.4865
2025-08-22,S1,P137,4,36.5,0.14,125.56
2025-08-22,S1,P38,4,24.31,0.1,87.51599999999999
2025-08-22,S1,P107,5,32.38,0.01,160.281
2025-08-22,S1,P29,2,14.1,0.03,27.354
2025-08-22,S1,P120,5,39.91,0.17,165.62649999999996
2025-08-22,S1,P132,7,10.52,0.13,64.0668
2025-08-22,S1,P69,2,17.78,0.17,29.5148
2025-08-22,S1,P28,8,18.75,0.05,142.5
2025-08-22,S1,P157,4,30.54,0.21,96.5064
2025-08-22,S1,P119,1,17.98,0.25,13.485
2025-08-22,S2,P13,4,23.19,0.12,81.6288
2025-08-22,S2,P62,2,36.54,0.21,57.733200000000004
2025-08-22,S2,P109,6,8.53,0.1,46.062
2025-08-22,S2,P94,1,34.37,0.12,30.2456
2025-08-22,S2,P91,4,34.26,0.2,109.632
2025-08-22,S2,P19,5,10.07,0.13,43.804500000000004
2025-08-22,S2,P142,1,39.25,0.04,37.68
2025-08-22,S2,P47,3,37.55,0.05,107.01749999999998
2025-08-22,S2,P182,3,36.1,0.07,100.71900000000001
2025-08-22,S2,P142,2,31.86,0.24,48.4272
2025-08-22,S2,P98,8,25.79,0.08,189.8144
2025-08-22,S2,P113,5,20.15,0.11,89.6675
2025-08-22,S2,P136,5,4.86,0.22,18.954
2025-08-22,S3,P10,3,6.29,0.09,17.1717
2025-08-22,S3,P193,1,23.6,0.07,21.948
2025-08-22,S3,P57,8,36.49,0.18,239.37440000000004
2025-08-22,S3,P115,7,31.3,0.13,190.617
2025-08-22,S3,P48,7,30.74,0.19,174.29579999999999
2025-08-22,S3,P104,2,21.76,0.04,41.7792
2025-08-22,S3,P93,6,13.28,0.13,69.32159999999999
2025-08-22,S3,P3,9,26.33,0.18,194.31539999999998
2025-08-22,S3,P18,5,34.4,0.07,159.95999999999998
2025-08-22,S3,P52,5,4.89,0.12,21.516
2025-08-22,S3,P52,8,27.73,0.19,179.6904
2025-08-22,S3,P48,5,8.83,0.06,41.501
2025-08-22,S3,P144,7,23.27,0.08,149.8588
2025-08-22,S4,P189,2,28.87,0.07,53.6982
2025-08-22,S4,P183,2,6.79,0.16,11.4072
2025-08-22,S4,P112,5,19.83,0.0,99.14999999999999
2025-08-22,S4,P151,1,22.64,0.23,17.4328
2025-08-22,S4,P98,5,17.94,0.19,72.65700000000001
2025-08-22,S4,P53,5,21.3,0.23,82.005
2025-08-22,S4,P106,6,11.14,0.15,56.814
2025-08-22,S4,P176,7,20.98,0.04,140.9856
2025-08-22,S4,P81,9,32.48,0.04,280.62719999999996
2025-08-22,S4,P30,7,34.4,0.08,221.536
2025-08-22,S4,P158,3,23.38,0.16,58.9176
2025-08-22,S4,P90,8,4.06,0.02,31.830399999999997
2025-08-22,S5,P146,4,36.79,0.01,145.6884
2025-08-22,S5,P168,3,11.28,0.2,27.072
2025-08-22,S5,P95,6,29.3,0.18,144.15600000000003
2025-08-22,S5,P35,5,26.08,0.21,103.01599999999999
2025-08-22,S5,P141,3,38.56,0.05,109.896
2025-08-22,S5,P94,4,4.33,0.01,17.1468
2025-08-22,S5,P1,1,25.61,0.25,19.2075
2025-08-22,S5,P163,2,38.76,0.09,70.5432
2025-08-22,S5,P34,1,31.22,0.03,30.283399999999997
2025-08-22,S5,P86,7,32.52,0.04,218.5344
2025-08-22,S5,P94,3,25.87,0.02,76.0578
2025-08-22,S5,P29,3,7.01,0.18,17.244600000000002
2025-08-22,S5,P189,7,20.31,0.09,129.3747
2025-08-22,S5,P51,3,28.33,0.13,73.9413
2025-08-22,S6,P33,4,15.24,0.06,57.3024
2025-08-22,S6,P130,1,16.31,0.21,12.8849
2025-08-22,S6,P92,5,22.82,0.08,104.972
2025-08-22,S6,P75,7,12.81,0.22,69.9426
2025-08-22,S6,P31,6,33.91,0.02,199.39079999999998
2025-08-22,S6,P34,5,33.01,0.02,161.74899999999997
2025-08-22,S6,P147,5,8.5,0.09,38.675000000000004
2025-08-22,S6,P181,7,31.1,0.11,193.75300000000001
2025-08-22,S6,P72,7,30.7,0.14,184.814
2025-08-22,S6,P130,1,10.24,0.04,9.8304
2025-08-22,S6,P133,9,12.06,0.0,108.54
2025-08-22,S7,P155,2,19.46,0.18,31.914400000000004
2025-08-22,S7,P100,6,13.26,0.23,61.2612
2025-08-22,S7,P137,2,21.63,0.08,39.7992
2025-08-22,S7,P148,1,39.82,0.01,39.4218
2025-08-22,S7,P83,3,19.62,0.17,48.8538
2025-08-22,S7,P3,1,7.49,0.01,7.4151
2025-08-22,S7,P115,6,7.95,0.19,38.63700000000001
2025-08-22,S7,P38,2,31.56,0.03,61.2264
2025-08-22,S8,P192,8,30.32,0.01,240.1344
2025-08-22,S8,P114,6,12.9,0.24,58.824000000000005
2025-08-22,S8,P61,9,29.16,0.01,259.8156
2025-08-22,S8,P145,1,25.01,0.2,20.008000000000003
2025-08-22,S8,P165,4,36.92,0.02,144.7264
2025-08-22,S8,P27,8,19.69,0.22,122.86560000000001
2025-08-22,S8,P180,2,20.5,0.05,38.949999999999996
2025-08-22,S8,P105,8,37.59,0.25,225.54000000000002
2025-08-22,S8,P144,4,25.01,0.19,81.03240000000001
2025-08-22,S8,P145,4,38.81,0.03,150.5828
2025-08-22,S8,P136,2,28.6,0.22,44.61600000000001
2025-08-22,S8,P2,8,26.87,0.01,212.81040000000002
2025-08-22,S8,P26,8,35.27,0.16,237.01440000000002
2025-08-22,S9,P195,5,4.4,0.12,19.36
2025-08-22,S9,P197,7,36.19,0.22,197.5974
2025-08-22,S9,P182,9,18.67,0.04,161.30880000000002
2025-08-22,S9,P93,9,6.93,0.24,47.401199999999996
2025-08-22,S9,P200,1,19.42,0.22,15.147600000000002
2025-08-22,S9,P142,7,25.87,0.18,148.49380000000002
2025-08-22,S9,P26,1,35.47,0.16,29.7948
2025-08-22,S9,P68,3,29.77,0.08,82.1652
2025-08-22,S9,P54,1,12.57,0.18,10.307400000000001
2025-08-22,S9,P176,7,8.61,0.06,56.65379999999999
2025-08-22,S9,P139,8,5.46,0.05,41.495999999999995
2025-08-22,S9,P27,9,3.34,0.19,24.3486
2025-08-22,S10,P84,4,13.04,0.18,42.7712
2025-08-22,S10,P167,1,11.99,0.15,10.1915
2025-08-22,S10,P160,5,29.55,0.06,138.885
2025-08-22,S10,P199,4,4.24,0.1,15.264000000000001
2025-08-22,S10,P194,6,30.02,0.08,165.71040000000002
2025-08-22,S10,P178,4,32.34,0.02,126.77280000000002
2025-08-22,S10,P102,7,15.83,0.17,91.9723
2025-08-22,S10,P60,3,35.87,0.23,82.85969999999999
2025-08-22,S10,P35,2,39.66,0.07,73.76759999999999
2025-08-23,S1,P171,7,18.12,0.16,106.5456
2025-08-23,S1,P18,7,33.96,0.18,194.93040000000002
2025-08-23,S1,P178,5,30.17,0.24,114.64600000000002
2025-08-23,S1,P186,6,14.33,0.12,75.6624
2025-08-23,S1,P119,1,14.12,0.17,11.719599999999998
2025-08-23,S1,P28,2,24.38,0.03,47.2972
2025-08-23,S2,P174,3,21.17,0.23,48.9027
2025-08-23,S2,P61,1,3.52,0.11,3.1328
2025-08-23,S2,P191,4,33.19,0.06,124.79439999999998
2025-08-23,S2,P167,6,8.88,0.18,43.689600000000006
2025-08-23,S2,P165,3,21.18,0.09,57.821400000000004
2025-08-23,S2,P7,8,6.2,0.08,45.632000000000005
2025-08-23,S2,P90,7,28.26,0.01,195.8418
2025-08-23,S2,P111,7,25.01,0.19,141.80670000000003
2025-08-23,S2,P178,7,33.23,0.14,200.04459999999997
2025-08-23,S2,P184,2,11.1,0.19,17.982
2025-08-23,S2,P134,2,34.33,0.23,52.8682
2025-08-23,S3,P89,4,18.19,0.24,55.2976
2025-08-23,S3,P28,3,10.37,0.16,26.132399999999997
2025-08-23,S3,P107,6,8.93,0.06,50.365199999999994
2025-08-23,S3,P70,8,9.96,0.15,67.72800000000001
2025-08-23,S3,P92,6,22.21,0.03,129.26219999999998
2025-08-23,S3,P135,8,4.83,0.22,30.139200000000002
2025-08-23,S3,P37,8,8.22,0.16,55.238400000000006
2025-08-23,S4,P79,5,3.81,0.05,18.0975
2025-08-23,S4,P85,4,39.58,0.19,128.2392
2025-08-23,S4,P172,7,29.06,0.09,185.1122
2025-08-23,S4,P86,8,36.89,0.12,259.7056
2025-08-23,S4,P146,7,14.88,0.06,97.91040000000001
2025-08-23,S4,P4,9,27.42,0.06,231.97320000000002
2025-08-23,S4,P87,7,6.6,0.1,41.58
2025-08-23,S4,P47,5,22.5,0.21,88.875
2025-08-23,S4,P23,6,11.42,0.06,64.4088
2025-08-23,S4,P180,8,32.71,0.1,235.512
2025-08-23,S4,P106,2,5.4,0.02,10.584
2025-08-23,S4,P35,8,29.87,0.17,198.3368
2025-08-23,S5,P39,5,9.46,0.16,39.732
2025-08-23,S5,P132,7,13.4,0.25,70.35
2025-08-23,S5,P152,2,25.49,0.12,44.8624
2025-08-23,S5,P146,5,36.9,0.03,178.965
2025-08-23,S5,P42,3,10.57,0.15,26.953500000000002
2025-08-23,S5,P195,9,3.08,0.23,21.3444
2025-08-23,S5,P80,4,15.35,0.08,56.488
2025-08-23,S5,P151,4,29.12,0.14,100.1728
2025-08-23,S5,P44,1,3.94,0.18,3.2308000000000003
2025-08-23,S5,P147,3,12.48,0.21,29.5776
2025-08-23,S5,P80,5,39.32,0.24,149.416
2025-08-23,S6,P78,5,14.75,0.04,70.8
2025-08-23,S6,P63,2,39.28,0.01,77.7744
2025-08-23,S6,P65,7,30.19,0.06,198.6502
2025-08-23,S6,P71,6,34.2,0.22,160.056
2025-08-23,S6,P72,6,38.88,0.16,195.95520000000002
2025-08-23,S6,P145,2,13.09,0.16,21.9912
2025-08-23,S6,P167,2,28.26,0.02,55.3896
2025-08-23,S6,P80,1,21.02,0.1,18.918
2025-08-23,S6,P76,1,6.67,0.21,5.2693
2025-08-23,S7,P32,3,10.97,0.21,25.998900000000003
2025-08-23,S7,P90,5,22.58,0.18,92.578
2025-08-23,S7,P174,4,11.71,0.04,44.9664
2025-08-23,S7,P107,3,36.19,0.05,103.1415
2025-08-23,S7,P16,5,13.57,0.08,62.422
2025-08-23,S7,P200,3,7.0,0.16,17.64
2025-08-23,S7,P20,2,8.96,0.15,15.232000000000001
2025-08-23,S8,P75,6,13.62,0.09,74.3652
2025-08-23,S8,P166,7,26.12,0.13,159.0708
2025-08-23,S8,P77,8,33.58,0.14,231.0304
2025-08-23,S8,P117,2,30.51,0.19,49.42620000000001
2025-08-23,S8,P61,6,4.67,0.02,27.4596
2025-08-23,S8,P128,2,28.1,0.21,44.398
2025-08-23,S8,P191,5,36.19,0.04,173.712
2025-08-23,S8,P71,3,11.89,0.16,29.9628
2025-08-23,S9,P171,9,25.86,0.07,216.44819999999999
2025-08-23,S9,P112,9,17.18,0.14,132.9732
2025-08-23,S9,P81,1,15.33,0.0,15.33
2025-08-23,S9,P183,1,21.24,0.23,16.3548
2025-08-23,S9,P189,4,37.15,0.13,129.28199999999998
2025-08-23,S9,P94,1,27.88,0.21,22.0252
2025-08-23,S10,P40,9,19.85,0.14,153.639
2025-08-23,S10,P62,7,7.8,0.06,51.324
2025-08-23,S10,P164,3,26.64,0.24,60.739200000000004
2025-08-23,S10,P174,4,36.37,0.06,136.75119999999998
2025-08-23,S10,P140,6,9.83,0.09,53.671800000000005
2025-08-23,S10,P164,8,20.26,0.22,126.42240000000001
2025-08-24,S1,P86,2,25.51,0.19,41.32620000000001
2025-08-24,S1,P149,5,10.04,0.17,41.666
2025-08-24,S1,P5,7,39.46,0.14,237.5492
2025-08-24,S1,P141,6,23.86,0.09,130.2756
2025-08-24,S1,P171,3,38.47,0.12,101.5608
2025-08-24,S2,P111,4,15.47,0.22,48.266400000000004
2025-08-24,S2,P175,6,18.87,0.19,91.7082
2025-08-24,S2,P69,7,5.01,0.14,30.1602
2025-08-24,S2,P160,8,26.78,0.06,201.3856
2025-08-24,S2,P27,3,7.79,0.22,18.2286
2025-08-24,S2,P112,6,26.16,0.04,150.6816
2025-08-24,S2,P43,9,39.7,0.19,289.413
2025-08-24,S3,P132,5,18.28,0.05,86.83
2025-08-24,S3,P172,2,25.13,0.19,40.7106
2025-08-24,S3,P186,2,38.13,0.01,75.4974
2025-08-24,S3,P151,7,35.21,0.1,221.823
2025-08-24,S3,P101,3,11.17,0.16,28.1484
2025-08-24,S3,P91,7,34.38,0.24,182.90160000000003
2025-08-24,S3,P143,5,38.27,0.15,162.6475
2025-08-24,S3,P73,8,18.07,0.08,132.9952
2025-08-24,S3,P10,6,18.98,0.22,88.82639999999999
2025-08-24,S3,P13,7,4.57,0.16,26.8716
2025-08-24,S3,P73,4,23.48,0.17,77.9536
2025-08-24,S3,P71,4,4.63,0.09,16.8532
2025-08-24,S3,P90,3,27.25,0.19,66.2175
2025-08-24,S4,P92,6,4.62,0.06,26.0568
2025-08-24,S4,P174,8,18.59,0.11,132.3608
2025-08-24,S4,P113,2,18.09,0.1,32.562
2025-08-24,S4,P6,7,9.7,0.14,58.39399999999999
2025-08-24,S4,P33,9,18.6,0.2,133.92000000000002
2025-08-24,S4,P119,6,11.69,0.24,53.306400000000004
2025-08-24,S4,P158,2,9.26,0.12,16.2976
2025-08-24,S4,P27,5,6.08,0.16,25.535999999999998
2025-08-24,S4,P187,9,34.06,0.19,248.29740000000004
2025-08-24,S4,P8,1,39.89,0.06,37.4966
2025-08-24,S4,P41,6,23.4,0.08,129.16799999999998
2025-08-24,S4,P146,9,25.03,0.21,177.9633
2025-08-24,S4,P149,1,11.14,0.08,10.248800000000001
2025-08-24,S5,P91,8,3.98,0.21,25.1536
2025-08-24,S5,P106,8,23.95,0.03,185.85199999999998
2025-08-24,S5,P195,7,6.17,0.16,36.279599999999995
2025-08-24,S5,P77,5,23.2,0.02,113.67999999999999
2025-08-24,S5,P77,1,6.26,0.21,4.9454
2025-08-24,S5,P116,7,21.64,0.2,121.18400000000003
2025-08-24,S5,P104,1,18.98,0.15,16.133
2025-08-24,S5,P163,8,32.65,0.2,208.96
2025-08-24,S5,P85,8,10.39,0.15,70.652
2025-08-24,S5,P2,5,4.13,0.02,20.237
2025-08-24,S5,P141,1,17.74,0.21,14.0146
2025-08-24,S5,P124,9,36.18,0.08,299.5704
2025-08-24,S5,P151,2,5.15,0.21,8.137
2025-08-24,S5,P117,9,28.85,0.08,238.87800000000004
2025-08-24,S6,P160,9,32.17,0.2,231.62400000000002
2025-08-24,S6,P67,4,20.17,0.06,75.8392
2025-08-24,S6,P8,2,31.76,0.15,53.992000000000004
2025-08-24,S6,P113,6,24.8,0.0,148.8
2025-08-24,S6,P55,4,30.72,0.01,121.65119999999999
2025-08-24,S7,P169,5,14.85,0.08,68.31
2025-08-24,S7,P164,7,32.16,0.03,218.36639999999997
2025-08-24,S7,P106,8,39.85,0.15,270.98
2025-08-24,S7,P31,9,15.96,0.09,130.71240000000003
2025-08-24,S7,P135,5,29.38,0.19,118.98900000000002
2025-08-24,S7,P94,1,35.42,0.13,30.8154
2025-08-24,S7,P162,6,12.71,0.04,73.20960000000001
2025-08-24,S7,P46,4,18.63,0.07,69.30359999999999
2025-08-24,S7,P133,9,9.84,0.17,73.5048
2025-08-24,S7,P12,2,7.84,0.03,15.2096
2025-08-24,S8,P176,3,3.3,0.11,8.810999999999998
2025-08-24,S8,P68,3,37.72,0.02,110.8968
2025-08-24,S8,P15,9,19.41,0.01,172.9431
2025-08-24,S8,P125,7,22.01,0.15,130.95950000000002
2025-08-24,S8,P168,4,18.94,0.23,58.33520000000001
2025-08-24,S8,P168,2,17.21,0.16,28.9128
2025-08-24,S8,P65,3,17.52,0.14,45.2016
2025-08-24,S8,P87,1,39.19,0.22,30.5682
2025-08-24,S9,P71,8,31.6,0.18,207.29600000000002
2025-08-24,S9,P183,4,34.56,0.18,113.35680000000002
2025-08-24,S9,P85,3,17.83,0.1,48.141
2025-08-24,S9,P87,1,39.09,0.03,37.917300000000004
2025-08-24,S9,P100,9,23.13,0.2,166.536
2025-08-24,S9,P162,7,38.69,0.2,216.664
2025-08-24,S9,P47,9,7.58,0.16,57.3048
2025-08-24,S10,P99,2,8.75,0.15,14.875
2025-08-24,S10,P92,8,11.87,0.23,73.11919999999999
2025-08-24,S10,P25,1,14.65,0.1,13.185
2025-08-24,S10,P101,3,39.97,0.16,100.72439999999999
2025-08-24,S10,P59,6,16.23,0.0,97.38
2025-08-24,S10,P46,8,29.29,0.08,215.5744
2025-08-24,S10,P194,8,14.48,0.11,103.0976
2025-08-24,S10,P31,2,28.2,0.17,46.812
2025-08-25,S1,P181,1,11.15,0.17,9.2545
2025-08-25,S1,P99,9,28.36,0.1,229.716
2025-08-25,S1,P172,4,30.43,0.15,103.462
2025-08-25,S1,P47,1,31.59,0.24,24.0084
2025-08-25,S1,P172,4,15.73,0.22,49.077600000000004
2025-08-25,S1,P128,3,6.57,0.02,19.3158
2025-08-25,S1,P39,3,18.81,0.03,54.73709999999999
2025-08-25,S1,P140,8,23.78,0.0,190.24
2025-08-25,S2,P109,7,7.94,0.06,52.245200000000004
2025-08-25,S2,P167,3,3.4,0.22,7.9559999999999995
2025-08-25,S2,P61,8,37.47,0.12,263.7888
2025-08-25,S2,P35,6,5.56,0.19,27.021600000000003
2025-08-25,S2,P111,2,16.0,0.03,31.04
2025-08-25,S2,P26,5,20.74,0.07,96.44099999999999
2025-08-25,S2,P111,4,21.06,0.18,69.0768
2025-08-25,S2,P56,5,10.56,0.18,43.29600000000001
2025-08-25,S2,P50,4,28.29,0.17,93.9228
2025-08-25,S2,P27,2,15.88,0.06,29.8544
2025-08-25,S2,P88,8,21.13,0.19,136.9224
2025-08-25,S2,P136,7,15.32,0.05,101.878
2025-08-25,S3,P38,5,30.83,0.04,147.98399999999998
2025-08-25,S3,P197,8,22.9,0.07,170.37599999999998
2025-08-25,S3,P32,9,18.95,0.18,139.851
2025-08-25,S3,P176,7,5.16,0.14,31.063200000000002
2025-08-25,S3,P56,5,16.27,0.22,63.452999999999996
2025-08-25,S3,P93,4,28.51,0.15,96.934
2025-08-25,S3,P184,3,5.9,0.01,17.523000000000003
2025-08-25,S3,P159,6,30.59,0.04,176.1984
2025-08-25,S4,P58,5,32.49,0.2,129.96
2025-08-25,S4,P200,1,22.42,0.07,20.8506
2025-08-25,S4,P139,3,9.89,0.07,27.5931
2025-08-25,S4,P120,5,27.95,0.17,115.99249999999999
2025-08-25,S4,P31,7,26.53,0.25,139.2825
2025-08-25,S4,P171,5,16.33,0.09,74.30149999999999
2025-08-25,S5,P126,2,18.0,0.06,33.839999999999996
2025-08-25,S5,P2,8,22.64,0.12,159.3856
2025-08-25,S5,P19,1,36.31,0.1,32.679
2025-08-25,S5,P116,8,18.92,0.18,124.11520000000002
2025-08-25,S5,P175,3,39.66,0.15,101.133
2025-08-25,S5,P54,6,12.54,0.01,74.4876
2025-08-25,S5,P10,8,20.42,0.24,124.15360000000001
2025-08-25,S5,P126,7,31.83,0.12,196.0728
2025-08-25,S5,P166,9,24.84,0.06,210.1464
2025-08-25,S5,P190,6,3.15,0.08,17.387999999999998
2025-08-25,S5,P70,2,27.2,0.03,52.768
2025-08-25,S5,P143,6,15.26,0.0,91.56
2025-08-25,S5,P198,6,14.51,0.06,81.8364
2025-08-25,S5,P158,1,33.91,0.17,28.145299999999995
2025-08-25,S6,P82,6,19.88,0.1,107.352
2025-08-25,S6,P159,8,17.08,0.02,133.9072
2025-08-25,S6,P4,1,4.58,0.1,4.122
2025-08-25,S6,P78,9,26.92,0.17,201.09240000000003
2025-08-25,S6,P63,7,25.22,0.17,146.5282
2025-08-25,S6,P147,6,15.46,0.15,78.846
2025-08-25,S6,P197,4,18.79,0.1,67.644
2025-08-25,S6,P23,7,5.82,0.14,35.0364
2025-08-25,S6,P22,2,19.93,0.25,29.895
2025-08-25,S6,P124,4,3.9,0.21,12.324
2025-08-25,S7,P162,5,20.24,0.17,83.99599999999998
2025-08-25,S7,P70,3,34.97,0.08,96.5172
2025-08-25,S7,P106,9,9.38,0.06,79.3548
2025-08-25,S7,P88,7,21.45,0.12,132.132
2025-08-25,S7,P64,9,19.17,0.1,155.27700000000004
2025-08-25,S7,P35,5,22.56,0.17,93.624
2025-08-25,S7,P53,9,16.97,0.1,137.457
2025-08-25,S7,P47,5,34.07,0.03,165.2395
2025-08-25,S7,P98,7,5.97,0.21,33.0141
2025-08-25,S7,P115,1,39.39,0.09,35.8449
2025-08-25,S7,P194,5,39.39,0.1,177.255
2025-08-25,S8,P140,3,14.86,0.11,39.6762
2025-08-25,S8,P194,5,27.99,0.07,130.15349999999998
